movieId,title,corpus
26714,Across the Tracks (1991),school scholarship highschool frated drama 1991 
26717,Begotten (1990),experimentalfilm motherearth razor graphicviolence drama horror 1990 
26719,Cadence (1990),sergeant prison armylife 1960s drama 1990 
26720,Closet Land (1991),writer policestate book twowordtitle drama thriller 1991 
26723,Delusion (1991),boyfriendgirlfriendrelationship professionalmurderer lasvegas showgirl crime drama thriller 1991 
26726,Dutch (1991),prank roadtrip divorce workingclass comedy 1991 
26728,Guilty by Suspicion (1991),hollywoodblacklist referencetodarrylfzanuck referencetodarrylf.zanuck year1951 drama 1991 
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),philippines 1970s filmmaking behindthescenes documentary 1991 
26731,Homicide (1991),neonoir jewish murder policeman crime drama thriller 1991 
26732,Johnny Stecchino (1991),sicily banana downsyndrome palermoitaly comedy 1991 
26734,"Kiss Before Dying, A (1991)",neonoir twin industrialist vertigoshot thriller 1991 
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),gore blackcomedy politicalexploitation prison action crime thriller 1991 
26737,Light Sleeper (1992),femalefrontalnudity malenudity jail shootout crime drama 1992 
26738,"Linguini Incident, The (1991)",decadence marriageofconvenience restaurant spaghetti comedy crime 1991 
26741,Mannequin 2: On the Move (1991),horribleboss badboss peasant departmentstore comedy fantasy romance 1991 
26744,Once Around (1991),pregnancy frated laundrydryingonaclothesline love drama 1991 
26745,Other People's Money (1991),lawyer satire speech opera comedy drama romance 1991 
26746,Out for Justice (1991),murderofanudewoman brooklynnewyorkcity psychopath barfight action crime drama thriller 1991 
26749,Prospero's Books (1991),nudity shakespeareadaptation book characternameintitle drama fantasy 1991 
26750,Quigley Down Under (1990),longrangerifle australianaborigine australianoutback rifleman adventure drama western 1990 
26751,Rubin and Ed (1991),characternamesastitle forenamesastitle threewordtitle utah comedy drama 1991 
26752,Shout (1991),musicteacher rock'n'roll troubledyouth teacher drama 1991 
26755,Stone Cold (1991),biker undercover mississippi bikergang action crime 1991 
26756,Strangers in Good Company (1990),titledirectedbyfemale feministfilm stranded nonprofessionalactor drama 1990 
26757,Surviving Desire (1991),student homeless engagement roommate comedy drama romance 1991 
26758,All the Mornings of the World (Tous les matins du monde) (1991),viola violadagamba saintecolombe court drama romance 1991 
26759,Assassin of the Tsar (1991),murderoffamily murder supernaturalpower psychotronicfilm drama 1991 
26760,Wild Hearts Can't Be Broken (1991),closeupofeye horsemovie dappledgreyhorse womaninpose drama romance 1991 
26762,Aileen Wuornos: The Selling of a Serial Killer (1993),femaleserialkiller killer humiliation rape documentary 1993 
26764,Captain America (1990),year1936 year1943 year1993 rat action fantasy sci-fi thriller war 1990 
26765,City Hunter (Sing si lip yan) (1993),actionhero ship hostage toughguy action comedy romance 1993 
26766,"Oak, The (Balanta) (1992)",ceausescu romania macabre corruption comedy drama 1992 
26769,Crossing the Bridge (1992),1970s year1975 detroitmichigan sex comedy drama 1992 
26770,Diggstown (1992),boxingring boxer boxing cultfilm drama 1992 
26774,Innocent Blood (1992),vampire vampirehumanlove maninlovewithfemalevampire femalevampire comedy horror 1992 
26775,Johnny Suede (1991),barechestedmale maleobjectification antihero barbershop comedy musical romance 1991 
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),hero adriaticsea airpirate pilot adventure animation comedy fantasy romance 1992 
26777,"Stolen Children (Ladro di bambini, Il) (1992)",children orphanage asthma italy drama 1992 
26778,Ladybugs (1992),coach soccercoach genderdisguise crushongirl comedy 1992 
26782,"Mambo Kings, The (1992)",cuba 1950s newyorkcity immigrant drama musical 1992 
26784,Night and the City (1992),neonoir newyorkcity remake basedonnovel crime drama 1992 
26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",nan comedy drama 1992 
26791,Shining Through (1992),antisemitism behindenemylines jewishwoman jew drama romance thriller war 1992 
26792,Sidekicks (1992),karate martialarts computer bully action adventure children comedy 1992 
26793,Tito and Me (Tito i ja) (1992),slapstickcomedy soldier mountain teacher comedy 1992 
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",violin love girl friend drama romance 1992 
26797,Visions of Light: The Art of Cinematography (1992),cinematography threewordtitle filmhistory cinematographer documentary 1992 
26801,Dragon Inn (Sun lung moon hak chan) (1992),china battle desert bloodsplatter action 1992 
26802,And Life Goes On (a.k.a. Life and Nothing More) (Zendegi va digar hich) (1992),secondpart fathersonrelationship filmdirector village drama 1992 
26803,House of Angels (Änglagård) (1992),femalenudity fullfrontalfemalenudity publicnudity barefootwoman comedy drama 1992 
26804,Return to Lonesome Dove (1993),mustang montana jail mexican drama western 1993 
26809,"Baby of Mâcon, The (a.k.a. The Baby of Macon) (1993)",baby infanticide church sexscene drama 1993 
26812,Barbarians at the Gate (1993),multimillionaire marketresearch tobacco wallstreetmanhattannewyorkcity drama 1993 
26813,Calendar (1993),armenian armenianchurches armenianculture armenianhistory drama 1993 
26815,Deadly Advice(1994),jacktheripper comedy drama 1994 
26818,"Legend II, The (Fong Sai Yuk juk jaap) (1993)",platform hero emperor roundhousekick action adventure comedy 1993 
26819,Fortress (1992),prison escape future populationcontrol action sci-fi 1992 
26822,The Puppetmaster (1993),taipeitaiwan fortuneteller taiwan puppet drama war 1993 
26825,Josh and S.A.M. (1993),canada journey crosscountry ontherun adventure comedy drama 1993 
26826,Latcho Drom (1993),romany gypsyculture gypsytradition gypsydance documentary musical 1993 
26827,Leningrad Cowboys Meet Moses (1994),rockband coneyisland statueofliberty brestfrance adventure comedy 1994 
26828,Mr. Nanny (1993),bodyguard wrestler nanny children action children comedy 1993 
26831,"Night We Never Met, The (1993)",roommate cheeseshop dominatrix timeshare comedy romance 1993 
26834,Philadelphia Experiment II (1993),bloodsample lockheedf117nighthawk stealthtechnology referencetorobocop action adventure sci-fi 1993 
26838,"Snapper, The (1993)",vomiting garbagecanthrownthroughawindow ireland hushmoney comedy drama 1993 
26840,Sonatine (Sonachine) (1993),yakuza shootinglesson 1990s beach action comedy crime drama 1993 
26841,Splitting Heirs (1993),1960s 1990s longlostson heir comedy 1993 
26842,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),nan action adventure comedy drama 1993 
26843,Three of Hearts (1993),hot sexscene maleescort love comedy romance 1993 
26850,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994),newsreport newscast newsfootage puzzle drama 1994 
26851,Naked Killer (Chik loh go yeung) (1992),nan action crime drama thriller 1992 
26858,Felidae (1994),cat madscientist blindwitness deadcat animation mystery thriller 1994 
26861,Freaked (1993),vomiting referencetokevincostner referencetokimbasinger referencetochristianslater comedy sci-fi 1993 
26863,Golden Gate (1994),communist chinese fbi witchhunt drama 1994 
26865,Fist of Legend (Jing wu ying xiong) (1994),imperialjapan japaneseflag katanasword katana action drama 1994 
26868,Lucky Break (a.k.a. Paperback Romance) (1994),library polio crutch detective comedy romance 1994 
26870,Major League II (1994),sportsannouncer baseballmanager japanese clevelandindians comedy 1994 
26871,My Father the Hero (1994),misunderstanding jailbait watchingtv africancaribbean comedy romance 1994 
26873,"Take Care of Your Scarf, Tatiana (Pidä huivista kiinni, Tatjana) (1994)",love minimalism longtake alcoholism comedy 1994 
26875,"Pure Formality, A (Pura formalità, Una) (1994)",suicide surpriseending fallfromheight death crime film-noir mystery thriller 1994 
26880,Staggered (1994),bestman stagparty bachelorparty sextoy comedy 1994 
26886,"Defender, The (a.k.a. Bodyguard from Beijing, The) (Zhong Nan Hai bao biao) (1994)",childinjeopardy manwearseyeglasses witness businessman action 1994 
26889,Blood & Donuts (1995),taxidriver horrordirectedbywoman canadiancontent donut comedy horror 1995 
26898,"Five, The (Gonin) (1995)",gay murderoffamily tragicevent yakuza action crime drama 1995 
26901,Last of the Dogmen (1995),whiskey shale beer tribe adventure western 1995 
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),studioghibli school ambition comingofage animation drama romance 1995 
26908,"Passion of Darkly Noon, The (1995)",masturbation sleepingnude sleepingnaked wakingupnaked drama mystery thriller 1995 
26911,Meltdown (Shu dan long wei) (1995),timebomb diehardscenario bodyguard kungfu action comedy crime 1995 
26914,Trinity and Beyond (1995),archivefootage nuclearweapons atomicbomb nucleartest documentary 1995 
26915,Tromeo and Juliet (1996),camphumour vomiting breasts womanslapsaman comedy drama 1996 
26925,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),characternameastitle alfredpackercharacter mountain song comedy horror musical western 1996 
26933,Fetishes (1996),client mistress rubber bondage documentary 1996 
26938,"Hunters, The (Jägarna) (1996)",hunt laplandfinland policeprocedural corruptpolice crime thriller 1996 
26939,Drifting Clouds (Kauas pilvet karkaavat) (1996),tramdriver tram work waitress comedy drama 1996 
26940,"Late Shift, The (1996)",year1991 year1992 1990s referencetoniccolomachiavelli comedy 1996 
26941,"Pretty Village, Pretty Flame (Lepa sela lepo gore) (1996)",hospital tunnel civilwar ogre drama war 1996 
26944,My Man (Mon homme) (1996),nymphomania legspreading prostitution prostitute comedy drama romance 1996 
26945,No Way Back (1995),fbiagent handtohandcombat gangster fistfight action crime drama thriller 1995 
26947,Pusher (1996),stripper bathtub drugdeal femalefrontalnudity crime thriller 1996 
26949,Freakin' Beautiful World (Sairaan kaunis maailma) (1997),teenageboy debt drugdealer drugs drama 1997 
26962,American Perfekt (1997),psychiatrist malefullfrontalnudity pubichair malepubichair crime drama thriller 1997 
26964,Bikini Summer III - South Beach Heat (1997),teensexcomedy beachparty sexscene softcore comedy 1997 
26965,"Boxer, The (1997)",boxer boxing belfastnorthernireland releasefromprison drama thriller 1997 
26966,"Brave, The (1997)",barebreasts death poverty nativeamerican drama 1997 
26968,Cremaster 5 (1997),fifthpart budapesthungary art cremastercycle drama musical 1997 
26969,Executive Target (1997),president car terrorist kidnapping action adventure crime thriller 1997 
26970,Face (1997),gang christmas bar suspicion crime drama thriller 1997 
26974,Gummo (1997),cultfilm sexualabuse experimentalfilm catkiller drama 1997 
26975,Commander Hamilton (Hamilton) (1998),smuggler truckdriver sunglasses secretagent action crime 1998 
26976,Chicago Cab (1997),rape hospital pakistani lawyer comedy drama 1997 
26978,Kiss or Kill (1997),murderedinacaraccident lyingonabed maninabed womaninabed crime drama thriller 1997 
26980,Destiny (Al-massir) (1997),arab arabichistory philosopher scholar comedy drama musical romance 1997 
26981,Mean Guns (1997),baseballbat gangster prison vomiting action crime thriller 1997 
26982,Men with Guns (1997),doctor village soldier orphan drama 1997 
26985,Nirvana (1997),cyberpunk gunshot handgun gun action sci-fi 1997 
26989,Dance with the Devil (Perdita Durango) (1997),forcedtowatchrape deflorationbyrape rape orgasm action crime drama romance 1997 
26991,Postman Blues (1997),police yakuza postman finger action comedy crime drama 1997 
26994,"Swindle, The (Rien ne va plus) (1997)",referencetofranzkafka referencetofranzkafka'sthecastle referencetopetersellers referencetodonjuan comedy crime thriller 1997 
26996,Safe House (1998),alzheimer'sdisease diehardscenario shottodeath death thriller 1998 
26998,"Sick: The Life & Death of Bob Flanagan, Supermasochist (1997)",cysticfibrosis sexualsadism mutilation genitalmutilation documentary 1997 
27003,Beowulf (1999),battle knight monster warrior action horror sci-fi 1999 
27004,From Dusk Till Dawn 3: The Hangman's Daughter (1999),outlaw wildwest whipping horrorwestern horror thriller western 1999 
27005,"Interview, The (1998)",policeinterrogation murdersuspect serialkiller denyingguilt crime drama mystery thriller 1998 
27006,RKO 281 (1999),orsonwellescharacter williamrandolphhearstcharacter rkoradiopictures mediatycoon drama 1999 
27016,"Curve, The (Dead Man's Curve) (1998)",suicide college collegestudent jerk comedy drama mystery romance thriller 1998 
27018,Fudoh: The New Generation (Gokudô sengokushi: Fudô) (1996),femalenudity basedoncomicbook japan nudity action crime 1996 
27020,Gia (1998),model lesbian drugaddiction aids drama romance 1998 
27022,Thursday (1998),malerape manrapedbywoman drugdealer nonstatutoryfemaleonmalerape action crime thriller 1998 
27027,Sophie's World (Sofies verden) (1999),philosophy zorro referencetowilliamshakespeare redridinghood adventure drama fantasy 1999 
27031,Wavelength (1967),structuralfilm warehouse presumeddead telephone drama 1967 
27032,Who Am I? (Wo shi shei) (1998),scientist village topsecret southafrican action adventure comedy sci-fi thriller 1998 
27033,"Kingdom II, The (Riget II) (1997)",doctor hospital denmark dishwasher drama horror mystery 1997 
27040,Rogue Trader (1999),harekrishna bank money baringsbank crime drama 1999 
27044,Breast Men (1997),breasts breastimplant stripper lapdance comedy drama 1997 
27050,Bang Boom Bang - Ein todsicheres Ding (1999),loot bettingonhorse bankrobber betting action comedy 1999 
27067,"Pentagon Wars, The (1998)",coverup army military u.s.airforce comedy war 1998 
27070,"Place Called Chiapas, A (1998)",mexico ranch politicalstandoff tension documentary 1998 
27073,Two Hands (1999),death murderbygunshot city criminal comedy crime thriller 1999 
27077,Thick as Thieves (1999),mobboss kitchen diner bar crime drama 1999 
27078,Set Me Free (Emporte-moi) (1999),titledirectedbyfemale femaleprotagonist referencetoannakarina dysfunctionalfamily drama 1999 
27081,Claire Dolan (1998),characternameastitle twowordtitle pimp taxi drama 1998 
27087,The Sinners of Hell (1960),psychotronicfilm hell revenge adultery drama horror 1960 
27093,"Class Trip, The (La classe de neige) (1998)",dreamingofone'sdeath childhoodfriend cardgame deadboy drama mystery 1998 
27094,Flowers of Shanghai (1998),rivalry prostitution malefemalerelationship clothing drama 1998 
27095,"Hole, The (Dong) (1998)",loneliness art apartment hole drama musical 1998 
27096,Of Freaks and Men (Pro urodov i lyudey) (1998),russia eavesdropping obsession femalefrontalnudity drama 1998 
27109,Lady Snowblood (Shurayukihime) (1973),childbirth revenge prison femalewarrior action crime drama thriller 1973 
27112,"Tough Ones, The (Häjyt) (1999)",malefullfrontalnudity pubichair malepubichair friend action drama 1999 
27124,Bleeder (1999),1990s downwardspiral racist violence drama thriller 1999 
27132,"Bodyguard, The (Karate Kiba) (1976)",karate yakuza streetshootout showdown action crime drama 1976 
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),detective 1830s 19thcentury steampunk action crime fantasy 2001 
27135,Molokai (Molokai: The Story of Father Damien) (1999),priest 19thcentury victorianage lepercolony drama 1999 
27136,"Godson, The (1998)",mafia mobboss mafiadon fundraiser comedy crime 1998 
27147,"4th Floor, The (1999)",neighbor apartment mouse harassment thriller 1999 
27152,Pitkä kuuma kesä (1999),1980s comedy drama 1999 
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",depression despair psychological nonlineartimeline action animation drama fantasy sci-fi 1997 
27158,"Life of Aleksis Kivi, The (Aleksis Kiven elämä) (2002)",bearskin nationalidentity identity classsociety drama 2002 
27162,He Died With a Felafel in His Hand (2001),australia brisbanequeensland falafel actress comedy 2001 
27163,Something Is Happening (Kuch Kuch Hota Hai) (1998),watchingtv cryinggirl womanwearseyeglasses bestfriend comedy musical romance 1998 
27164,Document of the Dead (1985),makingof documentary horror 1985 
27166,Venus Beauty Institute (Vénus beauté) (1999),love loneliness newyear'seve christmas comedy drama romance 1999 
27170,Cherry Falls (2000),highschool virginity slasher sheriff comedy horror mystery 2000 
27171,Freeway II: Confessions of a Trickbaby (1999),psychotronicfilm trash womeninprison mexico comedy crime drama thriller 1999 
